-0.015987547	0.003464925	-0.014676109	-0.04658457	5.21E-05	0.019438542	-0.05400983	-0.016611367	-0.022361515	-0.018359028	0.07348663	0.017705586	0.015187628	0.03241288	-0.01861778	-0.034707412	0.05784512	-0.059222873	0.028308868	-0.05780164	-0.004777094	0.02879345	-0.04882432	-0.04064891	0.011403678	-0.029987937	-0.007609136	-0.021917006	-0.01638812	-0.008906541	-0.007578298	0.046779994	0.020730535	0.011671569	-0.020540886	0.005898951	-0.02793461	-0.037261065	-0.011589154	0.0326958	-0.000615339	-0.04064873	0.069212146	0.021904634	-0.015645346	0.014262722	-0.01184426	-4.08E-05	0.004897235	-0.001027571	-0.00795988	-0.058913626	-0.055773154	0.013846128	0.024059016	-0.005700722	-0.022829743	0.00238813	-0.014488468	0.022135053	-0.006993467	-0.016668621	0.031618208	-0.07482111	0.011585121	0.028345756	0.006310459	0.0465302	-0.02689671	-0.014858778	-0.015084669	0.020480398	-0.011274446	-0.021614987	0.057792995	-0.012297365	0.023912344	0.030458523	-0.0061363	-0.010808363	-0.0434019	-0.057198707	-0.022201393	-0.013956374	-0.011618464	0.013074975	-0.049016915	-0.05849607	-0.04782293	0.035677783	0.020962907	-0.03486251	0.02833057	0.014964323	-0.030359667	0.03154982	-0.001626059	0.026156899	-0.004441488	-0.010029887	-0.048752893	-0.02185653	-0.006726301	-0.017073791	0.034598485	-0.01251175	-0.05243844	0.023142086	-0.020824764	-0.021390295	0.031175058	-0.004213698	0.035338756	-0.035985533	0.029298639	-0.004981899	-0.004607286	-0.007886567	0.028416514	-0.013153139	-0.04649639	-0.023189802	-0.007495657	0.030080533	-0.04420409	-0.015474699	-0.026506644	-0.00227344	-0.024343165	0.034067895	0.006494123	-0.006452676	0.007980177	0.005839941	0.015829122	0.017601274	0.05234266	0.053757444	0.032418545	0.028976483	-0.04080506	0.07902566	0.022800794	-0.01103702	0.008868701	-0.03384482	0.018292153	0.01885698	-0.010161132	-0.015756074	-0.03413114	-0.006025963	0.05933956	-0.025610179	-0.028148407	-0.03692944	0.014274869	-0.05297089	-0.059313487	0.010145283	0.010925541	-0.030479727	-0.00408763	0.013023398	-0.038097102	-0.044775154	-0.007642701	0.008130113	0.007188987	-0.01666268	-0.02927066	0.05071488	0.037967183	0.005491565	0.028503956	0.040130734	-0.002910262	0.04602322	0.010579975	0.029414827	-0.015215563	0.01455925	0.025020264	-0.006797091	-0.000932145	0.020215185	0.025719868	0.003872471	0.02748514	-0.014280602	0.015933422	0.032001253	0.007614401	-0.040171932	0.048947997	0.003701046	-0.042932823	0.040161595	-0.004064268	-0.049128056
-0.059275154	0.02181417	-0.050667614	-0.16559772	0.003392977	0.0751331	-0.18629156	-0.049469873	-0.08215498	-0.05791287	0.24985966	0.05761648	0.054740604	0.11640923	-0.063188575	-0.12107657	0.19100626	-0.22217856	0.10312213	-0.21559352	-0.027142582	0.09539113	-0.1718723	-0.14136827	0.04848024	-0.11906756	-0.018085668	-0.068294436	-0.049020827	-0.029112494	-0.031817432	0.15529661	0.082187	0.052250985	-0.08786605	0.028235724	-0.10144254	-0.13762143	-0.047523048	0.12213604	-0.005751461	-0.14075948	0.24418825	0.0742977	-0.05309606	0.03721419	-0.046595827	-0.00080227	0.01966807	-0.002868641	-0.025293801	-0.20430334	-0.19295943	0.055547662	0.09179057	-0.027648833	-0.070965886	0.00719494	-0.05101028	0.06792456	-0.015389427	-0.049884833	0.12861763	-0.27210724	0.04445275	0.09552322	0.03525434	0.16357493	-0.092109114	-0.05424436	-0.049050283	0.07248442	-0.033614527	-0.07629517	0.19309866	-0.030552907	0.08253389	0.08978787	-0.011438925	-0.037194286	-0.14596167	-0.21109454	-0.07929423	-0.05429331	-0.05299627	0.045028623	-0.17435716	-0.19652332	-0.16132252	0.131051	0.06800732	-0.12190851	0.102072194	0.060552537	-0.11163283	0.12204942	-0.001203451	0.110530734	-0.006967568	-0.031036327	-0.18276814	-0.07081735	-0.023304839	-0.059756935	0.11161149	-0.051278275	-0.18530317	0.089694306	-0.080919325	-0.0820148	0.11556538	-0.004540659	0.117252514	-0.13792457	0.0938062	-0.014438172	-0.017774718	-0.032839134	0.10042258	-0.047895826	-0.16599873	-0.07389138	-0.029458841	0.109879464	-0.15892628	-0.05699048	-0.083925135	-7.99E-05	-0.093564995	0.12378272	0.000156688	-0.007941484	0.029211173	0.019735785	0.06252704	0.06406867	0.1735828	0.19659454	0.1211558	0.102845505	-0.1470141	0.2896231	0.07283327	-0.044198543	0.029276362	-0.12631223	0.06530851	0.07313319	-0.040573847	-0.06241373	-0.11644302	-0.020646902	0.211808	-0.08066262	-0.100053355	-0.12804174	0.047276583	-0.17715745	-0.20614028	0.035078883	0.030816171	-0.11525811	-0.01937682	0.046267267	-0.12610382	-0.15987593	-0.03461372	0.033576068	0.019298082	-0.068980105	-0.1076961	0.17033109	0.12879544	0.009615403	0.09112262	0.14693171	0.003188246	0.16514103	0.044015303	0.10640451	-0.04332734	0.043869067	0.08079237	-0.037353974	-0.001630683	0.06980091	0.09782367	0.016276265	0.09206844	-0.056534607	0.06494952	0.11646454	0.027047027	-0.15840684	0.18418777	0.009163724	-0.15943141	0.1408144	-0.021925824	-0.18317662
-0.02433212	0.008567031	-0.020097898	-0.073485136	0.002114787	0.032095812	-0.08425242	-0.024073858	-0.036457628	-0.024176177	0.11098588	0.02251893	0.027779354	0.051711842	-0.024387453	-0.05081895	0.08674498	-0.094890095	0.042257626	-0.09603683	-0.008819465	0.042134847	-0.078499146	-0.059699893	0.021017713	-0.046453297	-0.0111445	-0.034564678	-0.026438722	-0.017933689	-0.012085798	0.07443781	0.03398293	0.021479892	-0.03532396	0.009121726	-0.04646842	-0.05916683	-0.016531454	0.056002367	-0.004331097	-0.062305897	0.111230046	0.031191127	-0.023335284	0.018938955	-0.022795904	-0.002686865	0.008192118	-0.003839242	-0.010396169	-0.09246108	-0.0870434	0.026868196	0.03703661	-0.010772886	-0.03696994	0.005364679	-0.026741464	0.033791907	-0.008326083	-0.027797293	0.053919688	-0.121043906	0.016875545	0.04246988	0.015240707	0.06805143	-0.039810557	-0.02265461	-0.026216924	0.03034673	-0.014272339	-0.034331758	0.09318016	-0.014761353	0.034652762	0.04346771	-0.008175192	-0.016839871	-0.064144135	-0.09082309	-0.040007196	-0.024453262	-0.018296912	0.01808449	-0.07578069	-0.08890131	-0.07494857	0.05788149	0.030405542	-0.05376369	0.043413706	0.027816614	-0.046560775	0.051295046	-0.007522163	0.041925978	-0.010903846	-0.011754719	-0.07831492	-0.029991612	-0.015796425	-0.023395097	0.051191248	-0.02206234	-0.08107372	0.03520848	-0.037957646	-0.035757	0.05007742	-0.003208696	0.0536102	-0.0551894	0.04204708	-0.009604914	-0.008039979	-0.01052781	0.04585091	-0.01883694	-0.07024247	-0.03512766	-0.012437032	0.045544285	-0.06701518	-0.020694628	-0.040838737	0.001495114	-0.03800567	0.053011734	0.009575069	-0.006406777	0.013739187	0.010792173	0.02735803	0.02916914	0.08048184	0.08588708	0.052689493	0.049656305	-0.06135768	0.125972	0.0347283	-0.019633405	0.014034802	-0.05793425	0.029438352	0.027348999	-0.020548392	-0.027029643	-0.05066502	-0.013467327	0.09239595	-0.04205939	-0.04418061	-0.062345844	0.020042503	-0.08323604	-0.094977014	0.012041416	0.015210915	-0.051880322	-0.009958778	0.020884566	-0.05931152	-0.06873395	-0.011732273	0.012216903	0.012172464	-0.02724257	-0.046013545	0.07689464	0.059262164	0.00487146	0.04213592	0.06452378	-0.001398003	0.07152142	0.015133631	0.041234612	-0.022364495	0.022267707	0.034857433	-0.01572176	0.002235889	0.032973547	0.040570013	0.006398295	0.04345374	-0.02276461	0.025255505	0.049075335	0.014661663	-0.06844127	0.08092702	0.009620415	-0.07214953	0.060957305	-0.008159763	-0.07848358
-0.01829193	0.00433503	-0.013354215	-0.05216515	0.00193274	0.023449289	-0.05558597	-0.017215068	-0.024172144	-0.01753167	0.075017415	0.01591869	0.015925504	0.036762085	-0.016827438	-0.03512323	0.058441397	-0.06362531	0.029974163	-0.06119289	-0.00829354	0.027230112	-0.05212706	-0.038468532	0.015301909	-0.030142363	-0.00430534	-0.02003852	-0.015853187	-0.008893562	-0.00985031	0.05128505	0.02628611	0.015761806	-0.021814987	0.007533002	-0.027851382	-0.03902853	-0.01023517	0.039298262	-0.00395143	-0.04147402	0.074389786	0.021122582	-0.016678888	0.011200502	-0.011844204	-0.000468919	0.006793342	-0.00129065	-0.005531681	-0.059811953	-0.05444402	0.017453775	0.024412993	-0.008481116	-0.025918223	0.006876548	-0.016392056	0.022800727	-0.004996785	-0.018504636	0.03535927	-0.0810394	0.012093259	0.02966708	0.00914156	0.044423454	-0.027057115	-0.013863926	-0.0191119	0.022701578	-0.013223945	-0.022099791	0.05884094	-0.009204365	0.02759961	0.03224481	-0.005169306	-0.013398818	-0.04241157	-0.06060762	-0.024408773	-0.016618256	-0.013890967	0.013114315	-0.053962007	-0.06126002	-0.051846955	0.035087924	0.019683223	-0.03722119	0.031831354	0.017495824	-0.03346819	0.034002643	-0.001733129	0.03125582	-0.004372463	-0.009575056	-0.05443266	-0.020237684	-0.007047589	-0.013409215	0.035169657	-0.014407551	-0.054040942	0.021624763	-0.023052612	-0.02499933	0.030025734	-0.004629933	0.037659574	-0.038831584	0.030398184	-0.003396447	-0.008878658	-0.008853893	0.030432913	-0.012787766	-0.047561567	-0.024053035	-0.009449794	0.030263862	-0.048076585	-0.012717529	-0.02700434	0.000836403	-0.023344751	0.035432536	0.006997617	-0.006768953	0.009765123	0.008078562	0.017285593	0.017161746	0.057239052	0.056533866	0.037338242	0.03266238	-0.041750014	0.08374667	0.02293974	-0.012794082	0.011594957	-0.037971303	0.021799363	0.022213377	-0.012540555	-0.019810775	-0.03214406	-0.007440851	0.0617856	-0.02442474	-0.03074647	-0.040465623	0.015078655	-0.05587866	-0.06140363	0.011414318	0.009007648	-0.03726529	-0.008190121	0.010757567	-0.037542056	-0.04959333	-0.005198641	0.010361209	0.006621809	-0.020167684	-0.030353304	0.055180706	0.040887874	0.002732403	0.026478536	0.043764256	-0.001880898	0.045959346	0.007923801	0.030142754	-0.013171654	0.014679864	0.026035367	-0.011014996	0.004841277	0.018953133	0.029166779	0.000696734	0.025799759	-0.016171161	0.017764557	0.035348814	0.009125474	-0.043846354	0.050814543	0.008945663	-0.04684466	0.04391397	-0.005417027	-0.054314084
-0.028060805	0.008408628	-0.021963224	-0.081869766	0.003033518	0.03468589	-0.09319444	-0.02284317	-0.043986794	-0.03035375	0.12088422	0.027789034	0.027070472	0.054973915	-0.030348564	-0.054939114	0.09402301	-0.10355317	0.049414832	-0.102822006	-0.009700767	0.046914242	-0.0820482	-0.06677604	0.024538467	-0.051211715	-0.012739606	-0.033853643	-0.025714878	-0.018833145	-0.013899136	0.08164222	0.040493328	0.02249326	-0.041827556	0.009254811	-0.047540434	-0.06851458	-0.019125586	0.059510607	-0.000992747	-0.07139804	0.11858805	0.036662906	-0.021557944	0.01933344	-0.024365166	-0.004559052	0.010569951	-0.004542046	-0.008402065	-0.09811167	-0.09505134	0.026528452	0.037376218	-0.014203228	-0.039591964	0.008288388	-0.028781414	0.033074956	-0.008376243	-0.031193232	0.055109777	-0.13122214	0.019728977	0.04521171	0.015125945	0.07668517	-0.041659445	-0.024789399	-0.029259067	0.03374572	-0.017667612	-0.038786437	0.100976236	-0.01807643	0.04152868	0.05059897	-0.00779399	-0.019586813	-0.073162824	-0.099667974	-0.0413809	-0.024538146	-0.024131667	0.019886475	-0.08717061	-0.100829884	-0.081398174	0.061716985	0.031305805	-0.05960296	0.04762606	0.027437853	-0.051131703	0.05621304	-0.004620411	0.04852526	-0.0070667	-0.014854989	-0.08462361	-0.03446187	-0.015343285	-0.026349664	0.05783621	-0.020058265	-0.08637007	0.040507212	-0.037098214	-0.035965133	0.052530527	-0.005938092	0.05713152	-0.061523017	0.045975532	-0.01058845	-0.009829806	-0.012748785	0.049289778	-0.016669754	-0.07921669	-0.037171472	-0.009839496	0.05323413	-0.07784386	-0.02594264	-0.046038993	-0.001824534	-0.042404234	0.06184601	0.004621241	-0.005594261	0.016003199	0.012625303	0.03258967	0.031832818	0.08748616	0.09163395	0.06263522	0.051332943	-0.0709649	0.13872421	0.03579029	-0.020234374	0.018581185	-0.061683536	0.032054547	0.0338486	-0.018850697	-0.027746933	-0.054724947	-0.011898004	0.10307321	-0.044878125	-0.050798144	-0.064538494	0.018938683	-0.08892538	-0.10133064	0.013705364	0.019056488	-0.05670427	-0.013149072	0.02036953	-0.06487101	-0.07757052	-0.012957122	0.015389388	0.009490673	-0.031364083	-0.051449057	0.084804505	0.06173045	0.009192322	0.0474153	0.067804515	-0.000602895	0.07967274	0.01954441	0.050434243	-0.020483142	0.01921535	0.041773386	-0.014419063	0.003214785	0.03542553	0.045518253	0.007948334	0.043220308	-0.025223581	0.024979303	0.057765182	0.011305575	-0.07209417	0.08882862	0.009839779	-0.07698934	0.06728572	-0.008899183	-0.08880236
-0.043049015	0.012399119	-0.033696372	-0.12360401	0.003918279	0.054966338	-0.14066337	-0.040787444	-0.065777324	-0.04302645	0.18605585	0.037531577	0.04595811	0.085445814	-0.04151717	-0.08730374	0.14801843	-0.16296159	0.0748348	-0.1578455	-0.01471144	0.07059972	-0.12678804	-0.1039559	0.03385848	-0.08080907	-0.014733725	-0.05629623	-0.044036098	-0.026482092	-0.025189376	0.12383534	0.06202984	0.03648823	-0.06050136	0.018473238	-0.073760875	-0.09936962	-0.02943862	0.090903476	-0.00142503	-0.1066073	0.18347193	0.05312709	-0.038135014	0.03289007	-0.0352641	-0.005013783	0.016649056	-0.007961457	-0.016407955	-0.15060362	-0.13892022	0.04255138	0.058315694	-0.021902723	-0.061066333	0.009443244	-0.04053017	0.053246748	-0.013393955	-0.044918597	0.088539466	-0.20023097	0.026358148	0.06926798	0.02398735	0.11391411	-0.06470529	-0.034360696	-0.04531006	0.053864963	-0.026336942	-0.05476841	0.15163666	-0.02815856	0.06244489	0.07435093	-0.018104065	-0.02881303	-0.10783962	-0.155065	-0.06485108	-0.039366074	-0.031806313	0.030322287	-0.13188426	-0.15189758	-0.1237954	0.09530076	0.053382978	-0.08859402	0.07029651	0.043785688	-0.07503027	0.084699206	-0.012845004	0.075073086	-0.012550086	-0.021623483	-0.12883322	-0.05378241	-0.0244087	-0.04191942	0.087009825	-0.03650113	-0.13592608	0.054891627	-0.059599597	-0.057223007	0.08074647	-0.009999258	0.09243402	-0.09553429	0.06996884	-0.014628337	-0.019297067	-0.01834044	0.07807768	-0.027751692	-0.113943495	-0.057002265	-0.017657543	0.07911225	-0.113545135	-0.034528837	-0.06980321	-0.002930057	-0.06412872	0.08998811	0.014671358	-0.011920998	0.024919786	0.018274605	0.04420297	0.045152962	0.13363351	0.14078741	0.09019302	0.0825109	-0.10077225	0.21221817	0.05428763	-0.032631345	0.025859434	-0.09439668	0.050296172	0.04725588	-0.03244412	-0.04521238	-0.08419425	-0.020768499	0.1513107	-0.065218	-0.07630046	-0.10067422	0.03270054	-0.1324655	-0.15755028	0.021413168	0.026826011	-0.08592543	-0.015200182	0.03164647	-0.095343396	-0.12054893	-0.019013008	0.02172519	0.016978042	-0.046300378	-0.07873133	0.12921359	0.097608194	0.009372817	0.06912913	0.10402651	-0.005082011	0.11945779	0.024249515	0.07290953	-0.033336565	0.033228554	0.061091233	-0.02139231	0.003947557	0.053690095	0.06744892	0.005416309	0.06798592	-0.04154778	0.04220488	0.08275787	0.017331949	-0.11220268	0.13396527	0.017112631	-0.11635827	0.10283689	-0.010113227	-0.13035391
-0.01560731	0.005137456	-0.012705578	-0.053361896	-0.001363443	0.024268331	-0.05512299	-0.013389815	-0.025154624	-0.016790444	0.07614698	0.014233483	0.017802533	0.034799743	-0.017439844	-0.036018454	0.05885517	-0.06320304	0.029268174	-0.06397042	-0.005759755	0.028672243	-0.05310487	-0.043110866	0.012775441	-0.03090775	-0.007059053	-0.023363499	-0.018756742	-0.012471234	-0.008610596	0.05022911	0.027007421	0.013951913	-0.02301508	0.006297929	-0.030815935	-0.042965215	-0.009589444	0.035380326	-0.004071551	-0.04524641	0.07295504	0.023991184	-0.014169093	0.014560535	-0.015990477	-0.001688888	0.009172188	-0.001695118	-0.005931789	-0.062990434	-0.05787531	0.015715403	0.023124583	-0.00682122	-0.025282174	0.007088508	-0.01788404	0.023027657	-0.004650002	-0.01597068	0.035141494	-0.080390155	0.011041998	0.027073706	0.007409783	0.046375018	-0.024387501	-0.01348558	-0.016257085	0.021501137	-0.012152512	-0.022802887	0.059296496	-0.009520299	0.025477823	0.032206267	-0.006773661	-0.011480079	-0.043438803	-0.06300586	-0.027669637	-0.014152639	-0.012638127	0.011330843	-0.053670187	-0.059235428	-0.052421357	0.037236925	0.02279179	-0.034723464	0.030737367	0.016238006	-0.030183082	0.035480455	-0.003735844	0.028308725	-0.003313178	-0.008099897	-0.052260768	-0.018483343	-0.009820879	-0.01599779	0.032568004	-0.013967102	-0.057070818	0.022696916	-0.024743408	-0.025367705	0.033532236	-0.004832973	0.03764269	-0.039693	0.029670987	-0.003380692	-0.005492304	-0.006338877	0.034772	-0.008616271	-0.047784977	-0.022769077	-0.006780299	0.033815697	-0.04594513	-0.012640989	-0.025570124	-3.65E-06	-0.024447199	0.03647431	0.004184368	-0.003957918	0.010917794	0.008612911	0.020104814	0.016574804	0.05717163	0.05903563	0.034944605	0.032695983	-0.043988053	0.08407029	0.02029427	-0.013969833	0.013680366	-0.039832518	0.02100224	0.021676634	-0.01480914	-0.021611819	-0.0351823	-0.004901859	0.06287349	-0.024712177	-0.029794965	-0.03907702	0.012345495	-0.055991203	-0.062433638	0.012127695	0.012009442	-0.03766373	-0.007822617	0.012597644	-0.037404142	-0.046861377	-0.007123211	0.011248283	0.005028619	-0.017164927	-0.030059986	0.05336199	0.036731675	0.005051059	0.02591014	0.03927036	-0.000394142	0.048116934	0.013234556	0.030664306	-0.01665705	0.012859006	0.02198671	-0.008792532	0.003235971	0.023273187	0.028377768	0.005044066	0.027604047	-0.015703525	0.01723923	0.03659219	0.008070052	-0.045361336	0.055494487	0.004206483	-0.046475593	0.041301128	-0.003128514	-0.053044245
-0.005254985	-0.000285934	-0.002281107	-0.009769555	0.001366225	0.005291434	-0.011680413	-0.001092165	-0.002042683	-0.003846	0.010702041	0.001177766	0.001695539	0.006832882	-0.002574217	-0.005269068	0.011159934	-0.009010845	0.005444718	-0.009488997	-0.000772454	0.003309996	-0.010312245	-0.008203571	0.003235727	-0.005110517	-0.003256305	-0.002884826	-0.001740973	-0.001045794	-0.00080798	0.008312277	0.002099183	0.002279173	-0.004840035	0.004159943	-0.003858466	-0.008834214	-0.001469166	0.006388602	-0.001787786	-0.007736863	0.010142991	0.003494789	-0.004863133	0.003464168	-0.003638787	0.002598448	-0.001523833	0.00077546	0.000906158	-0.011181508	-0.010287812	0.004201339	0.005465786	-0.002322975	-0.005748004	-0.001252082	-0.000659475	0.002380638	-0.000124127	-0.001107052	0.003909751	-0.015901223	0.002640714	0.00455227	0.003531877	0.010336691	-0.004717496	0.000290878	-0.004364283	0.00246428	0.000309111	-0.004308343	0.009486016	-0.003897301	0.000973549	0.003379283	-0.002286096	-0.001411699	-0.0063681	-0.008906174	-0.007092158	-0.001801788	-0.001126357	0.002221385	-0.007287272	-0.011940237	-0.005803283	0.006899891	0.005614992	-0.004891423	0.006474937	0.000877966	-0.003680395	0.00534979	-0.004277059	0.002537183	-0.001029494	-0.000350045	-0.006797882	-0.006071011	-0.002843266	0.000249425	0.004276244	6.92E-05	-0.007884659	0.001849695	-0.002326813	-0.001575604	0.007748846	-0.001029632	0.005103659	-0.005698188	0.004126618	0.000707417	-0.00190857	-0.000815089	0.006293383	-0.000289154	-0.009102725	-0.005154803	-0.003086156	0.002500618	-0.00739414	-0.002569298	-0.006168918	0.000635285	-0.004175239	0.008685771	0.00322442	0.00070638	-0.000522676	0.002564204	0.005344071	0.005946499	0.00870822	0.006515384	0.00417212	0.00628649	-0.007552024	0.015285609	0.001254716	-0.001469292	0.000363482	-0.005028272	0.005875642	0.002869203	-0.002013122	-0.004930142	-0.007437627	-0.003865513	0.010052303	-0.004352382	-0.002882936	-0.008008115	0.002795652	-0.007006789	-0.012218359	-3.86E-05	-0.000416998	-0.005195015	-0.001004258	0.000873315	-0.007073571	-0.010386754	-0.000210284	0.001224846	0.000509141	-0.004819946	-0.005236468	0.007835659	0.006061505	0.002093936	0.003349301	0.007658845	-0.000760735	0.009484062	0.002520478	0.002869614	-0.0037895	-0.000652081	0.005665117	0.000663882	-0.002057325	0.001623477	0.007499399	0.002336478	0.006470729	-0.000245927	0.002176469	0.005421225	0.000678878	-0.008423214	0.009984652	0.002655618	-0.00606209	0.00740672	0.001333689	-0.008492682
-0.013994439	0.005562715	-0.012871644	-0.044656694	0.002045502	0.022036606	-0.05082719	-0.015389312	-0.023127783	-0.013910612	0.06889127	0.016149754	0.016391207	0.027837712	-0.015961496	-0.031482104	0.053362537	-0.0593671	0.024642875	-0.05537158	-0.007444479	0.02692844	-0.04347741	-0.036856677	0.012313711	-0.02748361	-0.007307393	-0.019093199	-0.013744607	-0.009818917	-0.010285356	0.043626737	0.020777233	0.009652736	-0.023924924	0.004236276	-0.02590595	-0.037501477	-0.008750393	0.035187002	0.000521012	-0.038984418	0.066014394	0.020148896	-0.014771983	0.011816172	-0.011855847	-0.000766308	0.004994633	-0.00422107	-0.006001298	-0.05527081	-0.050438654	0.014887884	0.020059854	-0.007567192	-0.019674849	0.006243636	-0.015097865	0.019368919	-0.003061393	-0.015536041	0.02865842	-0.06803668	0.010733078	0.02777792	0.009371679	0.039532255	-0.022797266	-0.014098957	-0.017241227	0.020408757	-0.009963683	-0.018817157	0.052618235	-0.008339797	0.021295527	0.024296897	-0.007800844	-0.008645811	-0.036005702	-0.052681547	-0.02517433	-0.012568592	-0.013768722	0.01208221	-0.046805784	-0.052643955	-0.045158394	0.03127526	0.016281025	-0.033177644	0.028093835	0.016910689	-0.02831467	0.029882591	-0.004142514	0.026291987	-0.006144641	-0.007397381	-0.046358686	-0.018812522	-0.009755498	-0.014011816	0.030169178	-0.011108683	-0.048484087	0.019238904	-0.019100798	-0.021577151	0.026184114	-0.002142157	0.032452464	-0.034694105	0.024725778	-0.002953276	-0.006669255	-0.006280556	0.029414786	-0.009829682	-0.0429738	-0.018444482	-0.009256667	0.026433323	-0.03951571	-0.012023762	-0.026359778	-9.81E-05	-0.02020904	0.03298203	0.00612715	-0.002879646	0.008673921	0.004754291	0.018275041	0.014864426	0.047155187	0.048192553	0.03373382	0.026990773	-0.03714647	0.07687413	0.017731566	-0.01305716	0.009669006	-0.032706153	0.018802566	0.017840916	-0.013551433	-0.016743433	-0.02812008	-0.004764296	0.05186118	-0.022912387	-0.025649587	-0.03367513	0.01252444	-0.045848176	-0.054212403	0.008773216	0.011478285	-0.029062025	-0.007732346	0.011326313	-0.036316965	-0.04316796	-0.008683003	0.005921089	0.008603579	-0.014719	-0.026956901	0.044635344	0.035658214	0.001824373	0.02717779	0.03897645	-0.000864039	0.04336248	0.008738683	0.02820888	-0.010925646	0.010555685	0.020808537	-0.008084355	0.001676808	0.018995393	0.026233042	0.004463067	0.025038548	-0.01182878	0.016205141	0.030109333	0.008005491	-0.03977	0.047162496	0.003266096	-0.040575325	0.03764574	-0.005161514	-0.048454884
-0.053951718	0.020398803	-0.043823324	-0.15259388	0.003531592	0.070081286	-0.17454198	-0.045504294	-0.0755289	-0.05474965	0.22772762	0.053763147	0.048664425	0.10716481	-0.053235494	-0.10801849	0.17547001	-0.2000053	0.09583597	-0.1940215	-0.027892249	0.08411403	-0.1581304	-0.12940638	0.043972902	-0.10327865	-0.02005613	-0.061674953	-0.047528796	-0.027481938	-0.028042817	0.14488123	0.07288988	0.043043472	-0.07494	0.024369607	-0.09041397	-0.12754397	-0.042014714	0.115026146	-0.002204363	-0.129542	0.22444238	0.067057855	-0.046463083	0.036207538	-0.044124752	-0.003336663	0.01809539	-0.002273717	-0.019041048	-0.18748166	-0.17451349	0.048632275	0.08113302	-0.026573537	-0.06701447	0.006954159	-0.04340426	0.062231805	-0.01160726	-0.04908567	0.11484571	-0.25079414	0.040194962	0.08973647	0.026823448	0.14660515	-0.08276773	-0.0474565	-0.049334247	0.06334428	-0.032010667	-0.06905954	0.1790969	-0.029988594	0.07261719	0.08287056	-0.011277096	-0.03397327	-0.13352421	-0.19261375	-0.0737122	-0.05184064	-0.047994602	0.038220517	-0.16109098	-0.18412562	-0.15013827	0.11765594	0.060783185	-0.110667534	0.092841595	0.05545643	-0.09898634	0.11220665	-0.004607223	0.0976093	-0.009549676	-0.024281202	-0.16199818	-0.06850672	-0.023820447	-0.054329652	0.10465173	-0.042909585	-0.16937631	0.080149055	-0.07116771	-0.07349068	0.1031574	-0.007888907	0.107689716	-0.12647788	0.085873336	-0.015178701	-0.016946949	-0.028809574	0.09210393	-0.040283285	-0.15303592	-0.06950282	-0.028323954	0.10279426	-0.14636685	-0.048475534	-0.081676364	-0.001897349	-0.08157748	0.11095267	0.003550732	-0.009349356	0.030033784	0.019449718	0.058948122	0.058507167	0.16360743	0.17844653	0.11338892	0.09680361	-0.12994066	0.26290846	0.068680875	-0.044098344	0.027084477	-0.112045825	0.057483282	0.06421028	-0.03611533	-0.057006247	-0.10375092	-0.020300338	0.19265842	-0.075780846	-0.09412776	-0.11991847	0.038936213	-0.16113742	-0.18659505	0.029864488	0.0298375	-0.10400496	-0.014798412	0.044942304	-0.11603873	-0.14704211	-0.029546982	0.027372116	0.020907346	-0.06340193	-0.097863756	0.15977912	0.12091388	0.011626805	0.08621712	0.13274021	0.000555575	0.14946157	0.03952609	0.097299375	-0.039017197	0.038146295	0.07266344	-0.03175838	0.002092767	0.068513885	0.08981979	0.010982482	0.08654758	-0.05378331	0.05704723	0.106922254	0.022128299	-0.14331712	0.1648765	0.011688096	-0.1502222	0.12537137	-0.021163253	-0.16498198
